suite,variant,scenario_id,scenario,archetype,zone_id,true_severity,true_index,status,priority,priority_index,basis,decision_confidence,confident,low_confidence_escalated,exact_match,within_one,critical_miss,under_triaged,confident_under_triage,over_triage,expected_status,expected_human_review,expected_conflict,human_review,escalated,conflicts_surfaced,evidence_lost,tools_called,tools_required,tool_true_positive,tool_called_n,tool_required_n,headcount_true,headcount_estimate,allocated,served_strict,alerted,escalation_categories,unsafe_commits,goal_passed,failures
cvae,stage01_outage,S07,Telemetry dropout,sensor_dropout,ZONE-2,URGENT,2,ok,ELEVATED,1.0,single_source,0.368,False,False,False,True,False,True,False,False,ok,True,,True,False,1,,assess_zone; generate_tactical_briefing; get_district_profile; parse_emergency_text; search_sop,assess_zone; generate_tactical_briefing; get_district_profile; parse_emergency_text; search_sop,5,5,5,60,60,{},False,True,,0,True,
cvae,stage01_outage,S07,Telemetry dropout,sensor_dropout,ZONE-3,ELEVATED,1,ok,ROUTINE,0.0,single_source,0.352,False,False,False,True,False,False,False,False,ok,,,False,False,0,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,6,6,7,20,20,{},False,False,,0,True,
cvae,stage01_outage,S08,Gauge logger malfunction,gauge_malfunction,ZONE-1,ELEVATED,1,ok,ROUTINE,0.0,single_source,0.137,False,False,False,True,False,False,False,False,ok,,,True,False,1,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,6,6,7,19,19,{},False,False,,0,True,
cvae,stage01_outage,S08,Gauge logger malfunction,gauge_malfunction,ZONE-2,URGENT,2,ok,ELEVATED,1.0,single_source,0.39,False,False,False,True,False,True,False,False,ok,True,,True,False,1,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,52,52,{},False,True,,0,True,
cvae,stage01_outage,S09,People versus sensors,text_sensor_conflict,ZONE-1,CRITICAL,3,ok,CRITICAL,3.0,single_source,0.602,True,False,True,True,False,False,False,False,ok,True,True,True,True,0,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,190,190,"{""ambulances"": 1, ""shelter_beds"": 77, ""rescue_boats"": 1}",True,False,approval; shortage,0,False,expectation: modality conflict not surfaced
cvae,stage01_outage,S09,People versus sensors,text_sensor_conflict,ZONE-2,ROUTINE,0,ok,CRITICAL,3.0,single_source,0.623,True,False,False,False,False,False,False,True,ok,True,True,True,True,0,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score,6,7,6,6,6,"{""ambulances"": 1, ""shelter_beds"": 3}",True,False,approval; shortage,0,False,expectation: modality conflict not surfaced; heavy assets sent to a ROUTINE zone
cvae,stage01_outage,S10,Camera versus gauge,visual_sensor_conflict,ZONE-1,URGENT,2,ok,URGENT,2.0,corroborated,0.651,True,False,True,True,False,False,False,False,ok,True,,True,True,0,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,67,67,"{""rescue_boats"": 2, ""ambulances"": 2, ""shelter_beds"": 67}",True,False,approval,0,True,
cvae,stage01_outage,S10,Camera versus gauge,visual_sensor_conflict,ZONE-2,ELEVATED,1,ok,ROUTINE,0.0,corroborated,0.652,True,False,False,True,False,False,False,False,ok,True,True,True,False,1,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,7,7,8,18,18,{},False,False,,0,False,expectation: modality conflict not surfaced
cvae,stage01_outage,S11,Receding but still flooded,receding_flood,ZONE-1,URGENT,2,ok,URGENT,2.0,corroborated,0.648,True,False,True,True,False,False,False,False,ok,True,,True,True,0,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,56,56,"{""rescue_boats"": 2, ""ambulances"": 2, ""shelter_beds"": 56}",True,False,approval,0,True,
cvae,stage01_outage,S11,Receding but still flooded,receding_flood,ZONE-2,ELEVATED,1,ok,ELEVATED,1.0,single_source,0.484,False,False,True,True,False,False,False,False,ok,,,False,False,0,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,19,19,{},False,True,,0,True,
cvae,stage01_outage,S12,Bridge collapse isolation,bridge_collapse,ZONE-1,CRITICAL,3,ok,CRITICAL,3.0,corroborated,0.871,True,False,True,True,False,False,False,False,ok,True,,True,True,0,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,177,177,"{""rescue_boats"": 1, ""ambulances"": 1, ""shelter_beds"": 60}",True,False,approval; shortage,0,True,
cvae,stage01_outage,S12,Bridge collapse isolation,bridge_collapse,ZONE-2,URGENT,2,ok,URGENT,2.0,single_source,0.482,False,True,True,True,False,False,False,False,ok,True,,True,True,0,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,64,64,"{""ambulances"": 1}",True,False,low_confidence; shortage,0,True,
cvae,stage01_outage,S13,Hospital ground floor flooding,mass_casualty,ZONE-1,CRITICAL,3,ok,URGENT,2.0,corroborated,0.602,True,False,False,True,False,False,False,False,ok,True,,True,True,0,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,1164,1164,"{""rescue_boats"": 2, ""ambulances"": 4, ""shelter_beds"": 200}",True,False,approval; shortage,0,True,
cvae,stage01_outage,S13,Hospital ground floor flooding,mass_casualty,ZONE-2,ELEVATED,1,ok,ROUTINE,0.0,single_source,0.295,False,False,False,True,False,False,False,False,ok,,,False,False,0,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,6,6,7,21,21,{},False,False,,0,True,
cvae,stage01_outage,S14,Night dam spillway release,dam_release,ZONE-1,CRITICAL,3,ok,URGENT,2.0,text_only,0.281,False,False,False,True,False,False,False,False,ok,True,,True,True,2,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,183,183,"{""rescue_boats"": 1, ""ambulances"": 1}",True,False,conflict,0,True,
cvae,stage01_outage,S14,Night dam spillway release,dam_release,ZONE-2,CRITICAL,3,ok,CRITICAL,3.0,single_source,0.552,False,True,True,True,False,False,False,False,ok,True,,True,True,0,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,137,119,"{""rescue_boats"": 1, ""ambulances"": 1}",True,False,low_confidence; shortage,0,True,
cvae,stage01_outage,S14,Night dam spillway release,dam_release,ZONE-3,URGENT,2,ok,URGENT,2.0,single_source,0.394,False,True,True,True,False,False,False,False,ok,True,,True,True,0,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,63,63,"{""rescue_boats"": 1, ""ambulances"": 1, ""shelter_beds"": 63}",True,False,low_confidence; shortage,0,True,
cvae,stage01_outage,S15,Five-state monsoon cascade,multi_state_ranking,ZONE-1,CRITICAL,3,ok,CRITICAL,3.0,corroborated,0.858,True,False,True,True,False,False,False,False,ok,True,,True,True,0,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,183,183,"{""rescue_boats"": 4, ""ambulances"": 5, ""shelter_beds"": 183}",True,False,approval,0,True,
cvae,stage01_outage,S15,Five-state monsoon cascade,multi_state_ranking,ZONE-2,URGENT,2,ok,ELEVATED,1.0,single_source,0.374,False,False,False,True,False,True,False,False,ok,True,,True,False,1,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,67,67,{},False,True,,0,True,
cvae,stage01_outage,S15,Five-state monsoon cascade,multi_state_ranking,ZONE-3,URGENT,2,ok,ELEVATED,1.0,single_source,0.412,False,False,False,True,False,True,False,False,ok,True,,True,False,1,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,51,51,{},False,True,,0,True,
cvae,stage01_outage,S15,Five-state monsoon cascade,multi_state_ranking,ZONE-4,ELEVATED,1,ok,URGENT,2.0,single_source,0.16,False,True,False,True,False,False,False,False,ok,,,True,True,0,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,15,15,"{""rescue_boats"": 1, ""ambulances"": 1}",True,False,low_confidence,0,True,
cvae,stage01_outage,S15,Five-state monsoon cascade,multi_state_ranking,ZONE-5,ROUTINE,0,ok,URGENT,2.0,forecast_only,0.486,False,False,False,False,False,False,False,True,ok,,,True,True,1,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score,7,8,7,3,3,{},False,True,verification,0,True,
cvae,stage01_outage,S16,Out-of-season cloudburst,dry_season_anomaly,ZONE-1,URGENT,2,ok,ELEVATED,1.0,single_source,0.362,False,False,False,True,False,True,False,False,ok,True,,False,False,0,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,58,58,{},False,True,,0,False,expectation: human review not requested
cvae,stage01_outage,S16,Out-of-season cloudburst,dry_season_anomaly,ZONE-2,ELEVATED,1,ok,ELEVATED,1.0,single_source,0.468,False,False,True,True,False,False,False,False,ok,,,False,False,0,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,24,24,{},False,True,,0,True,
cvae,stage01_outage,S17,Garbled panic messages,comms_noise,ZONE-1,CRITICAL,3,ok,CRITICAL,3.0,single_source,0.548,False,True,True,True,False,False,False,False,ok,True,,True,True,0,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,168,83,"{""rescue_boats"": 2, ""ambulances"": 2}",True,False,low_confidence; shortage,0,True,
cvae,stage01_outage,S17,Garbled panic messages,comms_noise,ZONE-2,URGENT,2,ok,ELEVATED,1.0,single_source,0.291,False,False,False,True,False,True,False,False,ok,True,,False,False,0,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,64,64,{},False,True,,0,False,expectation: human review not requested
cvae,stage01_outage,S17,Garbled panic messages,comms_noise,ZONE-3,ELEVATED,1,ok,ELEVATED,1.0,single_source,0.283,False,False,True,True,False,False,False,False,ok,,,True,False,1,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,22,17,{},False,True,,0,True,
cvae,stage01_outage,S18,All quiet (do not cry wolf),low_class_cluster,ZONE-1,ROUTINE,0,ok,ROUTINE,0.0,corroborated,0.573,False,False,True,True,False,False,False,False,ok,,,True,False,1,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score,7,7,7,7,7,{},False,False,,0,True,
cvae,stage01_outage,S18,All quiet (do not cry wolf),low_class_cluster,ZONE-2,ROUTINE,0,ok,URGENT,2.0,forecast_only,0.131,False,False,False,False,False,False,False,True,ok,,,True,True,1,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score,6,7,6,6,6,{},False,True,verification,0,False,expectation: priority URGENT above maximum ELEVATED
cvae,stage01_outage,S18,All quiet (do not cry wolf),low_class_cluster,ZONE-3,ROUTINE,0,ok,URGENT,2.0,forecast_only,0.217,False,False,False,False,False,False,False,True,ok,,,True,True,1,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score,6,7,6,5,5,{},False,True,verification,0,False,expectation: priority URGENT above maximum ELEVATED
cvae,stage01_outage,S19,"Four hazards, one district",multi_hazard_zone,ZONE-1,CRITICAL,3,ok,CRITICAL,3.0,corroborated,0.833,True,False,True,True,False,False,False,False,ok,True,,True,True,0,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,159,159,"{""rescue_boats"": 2, ""ambulances"": 3, ""shelter_beds"": 120}",True,False,approval; shortage,0,True,
cvae,stage01_outage,S19,"Four hazards, one district",multi_hazard_zone,ZONE-2,URGENT,2,ok,ELEVATED,1.0,single_source,0.335,False,False,False,True,False,True,False,False,ok,True,,True,False,1,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,52,52,{},False,True,,0,True,
cvae,stage01_outage,S20,"Slow onset, pre-position now",slow_onset,ZONE-1,URGENT,2,ok,URGENT,2.0,forecast_only,0.24,False,False,True,True,False,False,False,False,ok,True,,True,True,1,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,16,16,{},False,True,verification,0,True,
cvae,stage01_outage,S20,"Slow onset, pre-position now",slow_onset,ZONE-2,ROUTINE,0,ok,ROUTINE,0.0,single_source,0.149,False,False,True,True,False,False,False,False,ok,,,True,False,1,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score,6,6,6,4,4,{},False,False,,0,True,
cvae,stage01_outage,W01,Flash flood + municipal blackout,wildcard_blackout,ZONE-1,CRITICAL,3,ok,URGENT,2.0,single_source,0.234,False,True,False,True,False,False,False,False,ok,True,,True,True,0,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,146,146,"{""ambulances"": 1}",True,False,low_confidence; shortage,0,True,
cvae,stage01_outage,W01,Flash flood + municipal blackout,wildcard_blackout,ZONE-2,CRITICAL,3,ok,CRITICAL,3.0,single_source,0.726,True,False,True,True,False,False,False,False,ok,True,,True,True,0,,assess_zone; generate_tactical_briefing; get_district_profile; parse_emergency_text; search_sop,assess_zone; generate_tactical_briefing; get_district_profile; parse_emergency_text; search_sop,5,5,5,149,0,"{""rescue_boats"": 1}",True,False,approval,0,True,
cvae,stage01_outage,W01,Flash flood + municipal blackout,wildcard_blackout,ZONE-3,URGENT,2,ok,ELEVATED,1.0,disputed,0.398,False,False,False,True,False,True,False,False,ok,True,,True,False,1,sensors,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,68,68,{},False,True,,0,True,
cvae,stage01_outage,W01,Flash flood + municipal blackout,wildcard_blackout,ZONE-4,CRITICAL,3,insufficient_evidence,,,,,False,False,False,False,False,False,False,False,insufficient_evidence,True,,True,True,0,,,,0,0,0,0,0,{},False,False,verification,0,True,
cvae,stage03_outage,S01,Baseline river overflow,baseline_river_overflow,ZONE-1,CRITICAL,3,ok,CRITICAL,3.0,corroborated,0.895,True,False,True,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,177,177,"{""rescue_boats"": 2, ""ambulances"": 2, ""shelter_beds"": 150}",True,False,approval; shortage,0,True,
cvae,stage03_outage,S01,Baseline river overflow,baseline_river_overflow,ZONE-2,URGENT,2,ok,CRITICAL,3.0,single_source,0.642,True,False,False,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,50,50,"{""rescue_boats"": 1, ""ambulances"": 2, ""shelter_beds"": 50}",True,False,approval,0,True,
cvae,stage03_outage,S01,Baseline river overflow,baseline_river_overflow,ZONE-3,ELEVATED,1,ok,ELEVATED,1.0,single_source,0.642,True,False,True,True,False,False,False,False,ok,,,False,False,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,23,23,{},False,True,,0,True,
cvae,stage03_outage,S02,The 2 AM mission,night_flash_flood,ZONE-1,CRITICAL,3,ok,CRITICAL,3.0,corroborated,0.891,True,False,True,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,202,202,"{""shelter_beds"": 37}",True,False,approval; shortage,0,True,
cvae,stage03_outage,S02,The 2 AM mission,night_flash_flood,ZONE-2,CRITICAL,3,ok,CRITICAL,3.0,single_source,0.642,True,False,True,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,199,199,"{""shelter_beds"": 2, ""rescue_boats"": 1, ""ambulances"": 1}",True,False,approval; shortage,0,True,
cvae,stage03_outage,S02,The 2 AM mission,night_flash_flood,ZONE-3,URGENT,2,ok,CRITICAL,3.0,single_source,0.642,True,False,False,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,68,68,"{""shelter_beds"": 1}",True,False,approval; shortage,0,True,
cvae,stage03_outage,S03,Cyclonic coastal landfall,cyclonic_rain,ZONE-1,CRITICAL,3,ok,CRITICAL,3.0,corroborated,0.891,True,False,True,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,195,195,"{""rescue_boats"": 1, ""ambulances"": 1, ""shelter_beds"": 1}",True,False,approval; shortage,0,True,
cvae,stage03_outage,S03,Cyclonic coastal landfall,cyclonic_rain,ZONE-2,CRITICAL,3,ok,CRITICAL,3.0,single_source,0.642,True,False,True,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,150,150,"{""rescue_boats"": 3, ""ambulances"": 1, ""shelter_beds"": 149}",True,False,approval; shortage,0,True,
cvae,stage03_outage,S03,Cyclonic coastal landfall,cyclonic_rain,ZONE-3,URGENT,2,ok,CRITICAL,3.0,single_source,0.642,True,False,False,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,69,69,"{""ambulances"": 1}",True,False,approval; shortage,0,True,
cvae,stage03_outage,S03,Cyclonic coastal landfall,cyclonic_rain,ZONE-4,ELEVATED,1,ok,ELEVATED,1.0,corroborated,0.596,False,False,True,True,False,False,False,False,ok,,,True,False,1,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,24,24,{},False,True,,0,True,
cvae,stage03_outage,S04,Urban cloudburst waterlogging,urban_waterlogging,ZONE-1,URGENT,2,ok,CRITICAL,3.0,corroborated,0.895,True,False,False,True,False,False,False,False,ok,True,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,58,58,"{""rescue_boats"": 1, ""ambulances"": 2, ""shelter_beds"": 58}",True,False,approval; shortage,0,True,
cvae,stage03_outage,S04,Urban cloudburst waterlogging,urban_waterlogging,ZONE-2,ELEVATED,1,ok,CRITICAL,3.0,single_source,0.642,True,False,False,False,False,False,False,True,ok,,,True,True,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,20,20,"{""ambulances"": 1}",True,False,approval,0,True,
cvae,stage03_outage,S05,Negated flood rumour,negation_false_alarm,ZONE-1,ROUTINE,0,ok,URGENT,2.0,forecast_only,0.624,True,False,False,False,False,False,False,True,ok,,,True,True,1,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score,7,8,7,0,0,{},False,True,verification,0,False,expectation: priority URGENT above maximum ELEVATED
cvae,stage03_outage,S05,Negated flood rumour,negation_false_alarm,ZONE-2,ROUTINE,0,ok,ELEVATED,1.0,single_source,0.509,False,False,False,True,False,False,False,False,ok,,,False,False,0,text,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score,6,7,6,8,8,{},False,True,,0,True,
cvae,stage03_outage,S06,Silent rise while residents sleep,silent_rise,ZONE-1,CRITICAL,3,ok,CRITICAL,3.0,single_source,0.742,True,False,True,True,False,False,False,False,ok,True,,True,True,0,,assess_zone; forecast_water_level; get_district_profile; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; get_district_profile; query_sensor_risk_score; search_sop,5,5,5,0,0,"{""rescue_boats"": 1}",True,False,approval,0,True,
